,country,year,pop,avh,rgdpe,gdp per capita,vacation days,productivity,gdp per vac days
24,Australia,1974,13.60557,1907.066589,294963.125,21679.586007789458,22.0,11.368027803977986,13407.414772727272
25,Australia,1975,13.773288,1893.830425,296250.1563,21509.03664397346,22.0,11.357424804268556,13465.916195454543
26,Australia,1976,13.935731,1904.207578,308524.9375,22139.128367216617,22.0,11.62642593328479,14023.860795454546
27,Australia,1977,14.092548,1906.007696,310804.4375,22054.523958335994,22.0,11.571057139286596,14127.474431818182
28,Australia,1978,14.249401,1906.85481,326547.6563,22916.588304308367,22.0,12.01800377465989,14843.075286363635
29,Australia,1979,14.413,1912.255166,337839.2813,23439.9001803927,22.0,12.257726163932194,15356.330968181817
30,Australia,1980,14.588405,1909.762827,349085.7813,23928.988899060587,32.0,12.5298223217854,10908.930665625
31,Australia,1981,14.777243,1894.809448,366343.125,24791.03341536713,32.0,13.083655162018767,11448.22265625
32,Australia,1982,14.979205,1870.658317,357623.9688,23874.696207175213,32.0,12.76272421863945,11175.749025
33,Australia,1983,15.194641,1857.01413,377933.2813,24872.800963181686,32.0,13.393975070712944,11810.415040625
34,Australia,1984,15.423166,1878.158461,392094.875,25422.46352013588,32.0,13.535845908656736,12252.96484375
35,Australia,1985,15.663663,1869.260236,405045.4063,25858.919864402087,32.0,13.833771973739287,12657.668946875
36,Australia,1986,15.917572,1873.874479,412788.625,25932.88882249127,32.0,13.83918139294498,12899.64453125
37,Australia,1987,16.183168,1871.633417,445069.2813,27501.98733029281,32.0,14.694110011337123,13908.415040625
38,Australia,1988,16.452255,1867.853552,477367.9688,29015.351925921397,32.0,15.53406148723666,14917.749025
39,Australia,1989,16.713989,1877.780871,497244.1875,29750.18037286012,32.0,15.843265224560977,15538.880859375
40,Australia,1990,16.960597,1863.959761,491977.8125,29007.104673261205,32.0,15.562087379879443,15374.306640625
41,Australia,1991,17.18924,1850.484985,493066.25,28684.586985812053,32.0,15.501118473442816,15408.3203125
42,Australia,1992,17.402173,1846.54406,512335.6875,29440.903012514584,32.0,15.943785826867616,16010.490234375
43,Australia,1993,17.603205,1863.784511,533360.125,30299.035033677108,32.0,16.25672649110083,16667.50390625
44,Australia,1994,17.798529,1869.948752,561455.5625,31545.054228919707,32.0,16.869475270475064,17545.486328125
45,Australia,1995,17.993074,1870.329578,589598.5,32768.08065147734,32.0,17.519949979359918,18424.953125
46,Australia,1996,18.189277,1863.822992,620206.875,34097.39018213863,32.0,18.294328553995342,19381.46484375
47,Australia,1997,18.387214,1861.098508,651510.625,35432.80809153578,32.0,19.03865267702196,20359.70703125
48,Australia,1998,18.587021,1846.629559,681906.3125,36687.229895527635,32.0,19.867130208505255,21309.572265625
49,Australia,1999,18.788186,1848.475003,718775.3125,38256.77010542689,32.0,20.696395700963066,22461.728515625
50,Australia,2000,18.991431,1847.480068,729098.9375,38390.94260458836,32.0,20.780166059463195,22784.341796875
51,Australia,2001,19.194672,1814.128932,755777.5625,39374.34109319503,32.0,21.704268312278383,23618.048828125
52,Australia,2002,19.401368,1808.12111,777223.9375,40060.26469370613,32.0,22.155741931305766,24288.248046875
53,Australia,2003,19.624166,1801.574336,813768.9375,41467.695366009444,32.0,23.01747673541984,25430.279296875
54,Australia,2004,19.879649,1799.364187,844186.8125,42464.8751343648,32.0,23.59993348826432,26380.837890625
55,Australia,2005,20.17854,1797.073602,874395.125,43332.92324419903,32.0,24.11304867868124,27324.84765625
56,Australia,2006,20.526303,1786.906293,907270.6875,44200.3943671688,32.0,24.735709164111608,28352.208984375
57,Australia,2007,20.916344,1786.251995,938470.75,44867.81963425349,32.0,25.11841540826578,29327.2109375
58,Australia,2008,21.332282,1786.47658,954499.9375,44744.389629763944,32.0,25.04616636494834,29828.123046875
59,Australia,2009,21.750851,1757.960395,970867.5,44635.83976553377,32.0,25.390697021666274,30339.609375
60,Australia,2010,22.154679,1763.322787,1038249.75,46863.67832275972,32.0,26.576914146553086,32445.3046875
61,Australia,2011,22.538001,1765.289547,1084070.125,48099.657329858135,32.0,27.24746057189344,33877.19140625
62,Australia,2012,22.903948,1757.21845,1097670.75,47924.958177515946,32.0,27.2731931408505,34302.2109375
63,Australia,2013,23.254913,1756.28963,1166544.875,50163.37300423356,32.0,28.562130156307738,36454.52734375
64,Australia,2014,23.596424,1746.496239,1168394.875,49515.76031181674,32.0,28.35148407772594,36512.33984375
65,Australia,2015,23.932502,1746.483472,1151138.75,48099.39010973446,32.0,27.54070730177197,35973.0859375
66,Australia,2016,24.262712,1736.081064,1223294.125,50418.688768180575,32.0,29.04166735855865,38227.94140625
67,Australia,2017,24.58462,1736.800304,1240334.375,50451.63907353459,32.0,29.04861253037562,38760.44921875
68,Australia,2018,24.898152,1729.342063,1283842.625,51563.77168072554,32.0,29.81698808116341,40120.08203125
69,Australia,2019,25.203198,1726.797659,1280843.25,50820.663711010005,32.0,29.43058409080806,40026.3515625
70,Belgium,1950,8.634331023,2096.149067,75285.92188,8719.369419524744,28.0,4.1597086566003965,2688.782924285714
71,Belgium,1951,8.673324994,2085.919417,80468.14844,9277.658625229189,28.0,4.447755052097101,2873.8624442857144
72,Belgium,1952,8.725313778,2075.739691,82140.66406,9414.064198712189,28.0,4.535281682732051,2933.595145
73,Belgium,1953,8.772754283,2065.609644,82216.66406,9371.818861873393,28.0,4.537071604548237,2936.3094307142856
74,Belgium,1954,8.814236846,2055.529033,85718.10156,9724.96009100321,28.0,4.731122710930452,3061.36077
75,Belgium,1955,8.86330337,2045.497618,91011.14844,10268.31020452818,28.0,5.019957057964259,3250.3981585714287
76,Belgium,1956,8.918641412,2035.515159,95059.85156,10658.557415717747,28.0,5.236294786895147,3394.994698571428
77,Belgium,1957,8.983869009,2025.581416,95819.38281,10665.714595126952,28.0,5.26550772577139,3422.120814642857
78,Belgium,1958,9.047427695,2015.696152,95461.32031,10551.21118710416,28.0,5.2345246463040125,3409.3328682142856
79,Belgium,1959,9.098420471,2005.85913,96738.42188,10632.441332903967,28.0,5.300691944854556,3454.9436385714284
80,Belgium,1960,9.11338252,1996.070114,102919.1797,11293.19212423446,28.0,5.657713145959391,3675.684989285714
81,Belgium,1961,9.160455122,1984.229601,107518.2422,11737.21619374361,28.0,5.915251031346553,3839.9372214285713
82,Belgium,1962,9.213024355,1972.459324,113236.9766,12290.966813578993,28.0,6.231290381519164,4044.1777357142855
83,Belgium,1963,9.277686752,1960.758868,117017.2813,12612.764844078669,28.0,6.432593548305028,4179.188617857143
84,Belgium,1964,9.361537325,1949.127818,125598.6641,13416.45712019847,28.0,6.883313139496977,4485.666575
85,Belgium,1965,9.442590496,1937.565762,130886.4766,13861.289087506777,28.0,7.153970904811424,4674.517021428571
86,Belgium,1966,9.502255694,1926.072291,135008.9844,14208.098450270978,28.0,7.376721277109623,4821.749442857143
87,Belgium,1967,9.550927628,1914.646999,140139.3438,14672.85160754021,28.0,7.663476147406642,5004.976564285715
88,Belgium,1968,9.584207655,1903.28948,145929.0,15225.984792166942,28.0,7.999826065432224,5211.75
89,Belgium,1969,9.607094882,1891.999334,156273.375,16266.454835664857,28.0,8.597495011414658,5581.191964285715
90,Belgium,1970,9.63218,1880.776159,165948.4063,17228.540818381716,28.0,9.160335607158085,5926.7287964285715
91,Belgium,1971,9.663324,1871.717158,171450.3125,17742.374414849386,28.0,9.479196329966745,6123.225446428572
92,Belgium,1972,9.692846,1845.723156,182810.1406,18860.316216723142,28.0,10.218388470347143,6528.933592857144
93,Belgium,1973,9.720761,1818.968154,196870.6406,20252.5955118123,28.0,11.134112198322907,7031.094307142857
94,Belgium,1974,9.74702,1788.888151,203615.0625,20889.980989061274,28.0,11.677633941162638,7271.966517857143
95,Belgium,1975,9.771586,1778.82415,199590.8594,20425.63606358272,28.0,11.482661770463775,7128.244978571428
96,Belgium,1976,9.794777,1780.385151,212703.6406,21716.026878406727,28.0,12.197375869041231,7596.558592857144
97,Belgium,1977,9.816696,1754.352148,217205.6875,22126.149928652165,28.0,12.61214856656713,7757.345982142857
98,Belgium,1978,9.836814,1735.899147,225729.5625,22947.42611784669,28.0,13.219331409606765,8061.770089285715
99,Belgium,1979,9.854377,1718.787145,233885.3906,23734.163062768963,28.0,13.808669172219671,8353.049664285714
100,Belgium,1980,9.868995,1698.974144,243294.2813,24652.3867222549,34.0,14.510160033521323,7155.714155882353
101,Belgium,1981,9.880592,1676.332142,227759.5938,23051.20925952615,34.0,13.750979702640665,6698.8115823529415
102,Belgium,1982,9.889824,1661.973141,220415.5313,22287.103521761357,34.0,13.410026294619497,6482.809744117647
103,Belgium,1983,9.89788,1667.908141,213840.4531,21604.672222738605,34.0,12.953154728164737,6289.425091176471
104,Belgium,1984,9.906371,1691.877143,214285.1406,21631.043355836362,34.0,12.785232926239942,6302.504135294118
105,Belgium,1985,9.916578,1697.872144,212411.2031,21419.80863761673,34.0,12.615678226014133,6247.388326470588
106,Belgium,1986,9.928542,1677.896142,223275.2344,22488.219760766482,34.0,13.402629160325278,6566.918658823529
107,Belgium,1987,9.942289,1662.919141,231404.7344,23274.794607157364,34.0,13.996347767794058,6806.0216
108,Belgium,1988,9.95902,1650.92914,248818.6406,24984.249514510462,34.0,15.133447529135298,7318.195311764706
109,Belgium,1989,9.980176,1641.937139,261833.2656,26235.33548907354,34.0,15.978282521249152,7700.9784
110,Belgium,1990,10.006544,1655.92814,272013.5625,27183.567323543473,34.0,16.415910006543807,8000.398897058823
111,Belgium,1991,10.039445,1618.974137,277534.5313,27644.409755718563,34.0,17.075263355932513,8162.780332352941
112,Belgium,1992,10.078101,1596.001135,286644.125,28442.275484240534,34.0,17.82096194075735,8430.70955882353
113,Belgium,1993,10.118674,1552.056131,287547.5938,28417.517334781212,34.0,18.30959381376988,8457.282170588234
114,Belgium,1994,10.155919,1552.056131,298298.0,29371.83725076972,34.0,18.924468428757955,8773.470588235294
115,Belgium,1995,10.186305,1578.026133,307887.6875,30225.649781741267,34.0,19.154086963236157,9055.520220588236
116,Belgium,1996,10.208275,1552.057131,309153.0625,30284.55468725127,34.0,19.512525719809517,9092.73713235294
117,Belgium,1997,10.223789,1565.044132,328544.3125,32135.279053587667,34.0,20.533145613294224,9663.068014705883
118,Belgium,1998,10.237299,1576.034133,341227.5,33331.78995748781,34.0,21.1491548688989,10036.10294117647
119,Belgium,1999,10.25516,1575.382133,356183.625,34732.137285035045,34.0,22.046801571181106,10475.988970588236
120,Belgium,2000,10.282033,1589.102611,378521.625,36813.88933492044,33.0,23.166464569430147,11470.352272727272
121,Belgium,2001,10.319019,1581.243159,380844.0938,36907.00577254484,33.0,23.34049988610565,11540.730115151515
122,Belgium,2002,10.364885,1593.645551,386985.6875,37336.225872260045,33.0,23.428186932051393,11726.839015151516
123,Belgium,2003,10.419032,1598.219868,387888.9688,37228.88736688782,33.0,23.293971068871624,11754.211175757575
124,Belgium,2004,10.480117,1587.802649,398061.0,37982.49580610598,33.0,23.92142110987622,12062.454545454546
125,Belgium,2005,10.546886,1577.676449,413649.2188,39220.033173772805,33.0,24.859364034135243,12534.824812121211
126,Belgium,2006,10.619475,1591.637664,430283.4688,40518.337187102,33.0,25.457010790555152,13038.892993939393
127,Belgium,2007,10.697572,1593.657532,449795.9063,42046.541617107134,33.0,26.383674517786634,13630.178978787879
128,Belgium,2008,10.778758,1582.505144,460274.5313,42702.00066649608,33.0,26.983798964824143,13947.713069696969
129,Belgium,2009,10.85994,1563.225214,458331.5938,42203.87900853964,33.0,26.99795181818225,13888.836175757575
130,Belgium,2010,10.938739,1573.830711,488960.9688,44699.93925259575,33.0,28.40199961798544,14816.999054545453
131,Belgium,2011,11.013853,1590.234351,494871.0625,44931.69306871991,33.0,28.254761972953954,14996.092803030304
132,Belgium,2012,11.085358,1587.295075,500611.4688,45159.702447137926,33.0,28.4507292679264,15170.044509090909
133,Belgium,2013,11.154009,1585.595087,501871.7188,44994.738555437776,33.0,28.37719347413554,15208.233903030303
134,Belgium,2014,11.221231,1581.595989,508746.4063,45337.84272866319,33.0,28.665881201007014,15416.557766666665
135,Belgium,2015,11.28794,1575.456869,531206.875,47059.68272333127,33.0,29.87049893228862,16097.17803030303
136,Belgium,2016,11.35442,1574.154172,549813.1875,48422.83335476405,33.0,30.761175884851035,16661.00568181818
137,Belgium,2017,11.419748,1577.917666,568297.125,49764.419057233135,33.0,31.538032769089444,17221.125
138,Belgium,2018,11.482178,1583.263997,575549.9375,50125.502104217514,33.0,31.65959827242728,17440.907196969696
139,Belgium,2019,11.539328,1586.430997,589449.125,51081.75493408282,33.0,32.19916594587494,17862.094696969696
140,Canada,1950,13.76942017,2209.234041,170756.3125,12401.125856558127,22.0,5.613314672149815,7761.650568181818
141,Canada,1951,14.08315908,2194.183546,177143.0938,12578.363476101556,22.0,5.73259402069254,8051.958809090909
142,Canada,1952,14.53021132,2181.939348,193714.7813,13331.862629785897,22.0,6.110097717430182,8805.217331818181
143,Canada,1953,14.92113167,2180.528393,203463.1094,13635.903355043578,22.0,6.253485805925746,9248.323154545455
144,Canada,1954,15.36617924,2172.603665,202076.0625,13150.703199789046,22.0,6.052969260635509,9185.275568181818
145,Canada,1955,15.77313794,2154.656566,221434.25,14038.693558778325,22.0,6.515513321382988,10065.193181818182
146,Canada,1956,16.16105175,2142.278954,240490.1563,14880.848104455827,22.0,6.946270034848052,10931.370740909091
147,Canada,1957,16.71635934,2122.981755,244851.3281,14647.407555669355,22.0,6.899450511608074,11129.605822727273
148,Canada,1958,17.16040409,2107.615125,249241.3281,14524.210898112948,22.0,6.891301322442801,11329.151277272727
149,Canada,1959,17.56335251,2104.4344,260682.5,14842.41119977384,22.0,7.052921773077763,11849.204545454546
150,Canada,1960,17.95126632,2090.805868,268921.7813,14980.657994048412,22.0,7.165016237676071,12223.717331818181
151,Canada,1961,18.3131184,2066.495353,278586.4688,15212.399260193719,22.0,7.361448569487163,12663.021309090907
152,Canada,1962,18.65793026,2065.044999,296021.1563,15865.70172440981,22.0,7.682981112805188,13455.507104545453
153,Canada,1963,19.00875521,2050.357569,310652.125,16342.5811720998,22.0,7.970600552405307,14120.551136363636
154,Canada,1964,19.37060917,2039.108423,332332.375,17156.52678154778,22.0,8.41373935197941,15106.017045454546
155,Canada,1965,19.72444067,2021.214549,354861.5938,17990.95851370471,22.0,8.901063235768698,16130.072445454543
156,Canada,1966,20.09531426,1995.114257,378259.625,18823.274923992158,22.0,9.434685185547325,17193.61931818182
157,Canada,1967,20.46017288,1985.598111,389247.5938,19024.64832936446,22.0,9.581318708942133,17693.072445454545
158,Canada,1968,20.77792208,1961.477696,407149.875,19595.312439442932,22.0,9.990076603676524,18506.8125
159,Canada,1969,21.07762638,1942.468383,427915.4375,20301.87981252185,22.0,10.451588293636515,19450.701704545456
160,Canada,1970,21.374326,1925.0,437890.1563,20486.735174713813,22.0,10.642459831020162,19904.09801363636
161,Canada,1971,21.72346,1912.0,459102.3438,21133.942005555284,22.0,11.053316948512178,20868.288354545453
162,Canada,1972,22.072194,1904.0,487027.2188,22065.19292101184,22.0,11.588861828262521,22137.600854545453
163,Canada,1973,22.415322,1898.0,529249.5,23611.05943514887,22.0,12.439968090173272,24056.795454545456
164,Canada,1974,22.745903,1891.0,559392.1875,24593.096501818374,22.0,13.005339239459744,25426.917613636364
165,Canada,1975,23.059265,1872.0,565140.5,24508.174913641004,22.0,13.091973778654383,25688.204545454544
166,Canada,1976,23.354586,1862.0,600391.8125,25707.662405148178,22.0,13.806478198253586,27290.53693181818
167,Canada,1977,23.634387,1834.0,613608.0,25962.509626333867,22.0,14.156221170302,27891.272727272728
168,Canada,1978,23.901717,1836.0,631335.9375,26413.832006294775,22.0,14.386618739811968,28697.08806818182
169,Canada,1979,24.161124,1841.0,664797.25,27515.162374068357,22.0,14.945769893573251,30218.05681818182
170,Canada,1980,24.416886,1827.0,676189.875,27693.534507225857,25.0,15.157928028038237,27047.595
171,Canada,1981,24.668167,1812.0,693843.625,28127.084797180105,25.0,15.522673729128094,27753.745
172,Canada,1982,24.916542,1788.362954,665228.4375,26698.264851519125,25.0,14.928884984898387,26609.1375
173,Canada,1983,25.171436,1780.215809,690259.6875,27422.340445733807,25.0,15.403941649713666,27610.3875
174,Canada,1984,25.444884,1791.11595,736258.4375,28935.421261892963,25.0,16.1549682263133,29450.3375
175,Canada,1985,25.74481,1794.90562,777071.5,30183.617591273734,25.0,16.81627003389389,31082.86
176,Canada,1986,26.075498,1798.518926,791508.25,30354.48258744665,25.0,16.877488553849474,31660.33
177,Canada,1987,26.432893,1807.027402,837235.8125,31674.013604942902,25.0,17.52824200113757,33489.4325
178,Canada,1988,26.806125,1807.814587,886933.375,33086.96706443024,25.0,18.302190557792105,35477.335
179,Canada,1989,27.179502,1802.820481,918179.9375,33782.07361930326,25.0,18.73845675447663,36727.1975
180,Canada,1990,27.541319,1795.29276,915724.6875,33249.12243672861,25.0,18.52016739416284,36628.9875
181,Canada,1991,27.88881,1774.18933,893206.4375,32027.413055630557,25.0,18.051857552108352,35728.2575
182,Canada,1992,28.224409,1772.386979,901133.75,31927.462148100247,25.0,18.013821206311313,36045.35
183,Canada,1993,28.547967,1771.122321,928149.25,32511.921076551615,25.0,18.356677396620995,37125.97
184,Canada,1994,28.860734,1784.990535,979112.6875,33925.425718555874,25.0,19.00594151809095,39164.5075
185,Canada,1995,29.164152,1785.016344,1023227.563,35085.112812469226,25.0,19.65534541484805,40929.10252
186,Canada,1996,29.457817,1798.80713,1053691.25,35769.49541101434,25.0,19.885119874421633,42147.65
187,Canada,1997,29.742382,1796.677861,1106804.875,37213.05425369091,25.0,20.71214604546792,44272.195
188,Canada,1998,30.022073,1792.643002,1136820.125,37866.14352046909,25.0,21.123081103277634,45472.805
189,Canada,1999,30.302515,1791.860119,1208894.125,39894.18452560786,25.0,22.264117663309555,48355.765
190,Canada,2000,30.588383,1786.186367,1276875.5,41743.805156356255,24.0,23.370352572149184,53203.145833333336
191,Canada,2001,30.880073,1773.040815,1272416.75,41205.10822626617,24.0,23.239796781703625,53017.364583333336
192,Canada,2002,31.178263,1754.363462,1278943.0,41020.34163994319,24.0,23.381894646380402,53289.291666666664
193,Canada,2003,31.488048,1743.803145,1320633.5,41940.786548597745,24.0,24.05133094802266,55026.395833333336
194,Canada,2004,31.815494,1753.799959,1377227.5,43287.949575763305,24.0,24.682375748512207,57384.479166666664
195,Canada,2005,32.164309,1744.018222,1436814.125,44671.07081330427,24.0,25.613878484639063,59867.255208333336
196,Canada,2006,32.536987,1743.54075,1459523.25,44857.35725929386,24.0,25.727736652724555,60813.46875
197,Canada,2007,32.930794,1742.925627,1483753.5,45056.7180372268,24.0,25.851199465567785,61823.0625
198,Canada,2008,33.337638,1740.30598,1500647.875,45013.62319070115,24.0,25.86534994880679,62526.994791666664
199,Canada,2009,33.746093,1710.836026,1408601.375,41741.169118451726,24.0,24.398112083274384,58691.723958333336
200,Canada,2010,34.147564,1714.208445,1483011.5,43429.49617138136,24.0,25.335014710758447,61792.145833333336
201,Canada,2011,34.539159,1712.651282,1552403.5,44946.1870220986,24.0,26.24363026757633,64683.479166666664
202,Canada,2012,34.92203,1720.630667,1575739.75,45121.65386720073,24.0,26.223904253591183,65655.82291666667
203,Canada,2013,35.296528,1714.935408,1647212.125,46667.82310713393,24.0,27.212583569872812,68633.83854166667
204,Canada,2014,35.664337,1709.601479,1685110.5,47249.17499517795,24.0,27.63753750541646,70212.9375
205,Canada,2015,36.026676,1710.780106,1659691.75,46068.41191787996,24.0,26.928307008194754,69153.82291666667
206,Canada,2016,36.382944,1705.192385,1683513.5,46272.05264092977,24.0,27.13597189851969,70146.39583333333
207,Canada,2017,36.732095,1693.784661,1771272.75,48221.39194619855,24.0,28.469611903161844,73803.03125
208,Canada,2018,37.074562,1707.05926,1815590.75,48971.333767881064,24.0,28.687541736472035,75649.61458333333
209,Canada,2019,37.411047,1689.280933,1846581.125,49359.24741694612,24.0,29.219087513933435,76940.88020833333
210,Switzerland,1950,4.607004459,2039.995275,72705.75,15781.567100063448,25.0,7.736080222079655,2908.23
211,Switzerland,1951,4.660985427,2032.350876,77526.83594,16633.142745073852,25.0,8.184188538256056,3101.0734376
212,Switzerland,1952,4.725762214,2024.735123,78644.59375,16641.673911780104,25.0,8.219185671616417,3145.78375
213,Switzerland,1953,4.787594346,2017.147908,82772.33594,17288.92006256873,25.0,8.570972903871326,3310.8934376
214,Switzerland,1954,4.837649264,2009.589124,88200.91406,18232.184527381643,25.0,9.07259315331647,3528.0365623999996
215,Switzerland,1955,4.887704182,2002.058665,94344.0,19302.313824032488,25.0,9.641232877675185,3773.76
216,Switzerland,1956,4.951499573,1994.556424,100212.5625,20238.830888009852,25.0,10.147033518070007,4008.5025
217,Switzerland,1957,5.03099823,1987.082296,103488.75,20570.2219060411,25.0,10.351972813329871,4139.55
218,Switzerland,1958,5.102645254,1979.636176,101291.8281,19850.846582093203,25.0,10.027522644187728,4051.673124
219,Switzerland,1959,5.1615332,1972.217959,109011.5469,21119.993357787567,25.0,10.708752174884523,4360.461876
220,Switzerland,1960,5.262624431,1964.827539,118564.3906,22529.517763339703,25.0,11.466409807552939,4742.575624
221,Switzerland,1961,5.40984453,1967.635135,128557.8125,23763.679674543255,25.0,12.077279599168804,5142.3125
222,Switzerland,1962,5.56099021,1970.446742,135266.0781,24324.09930460928,25.0,12.344459145300402,5410.643124
223,Switzerland,1963,5.681710757,1973.262367,141887.2031,24972.61989713075,25.0,12.655498992309495,5675.488124
224,Switzerland,1964,5.777894542,1976.082015,150726.6875,26086.78410524025,25.0,13.201265892418059,6029.0675
225,Switzerland,1965,5.832856437,1978.905692,155378.5781,26638.50546952867,25.0,13.461230404874025,6215.143124
226,Switzerland,1966,5.884874146,1981.733405,159785.3125,27151.865704487067,25.0,13.70106878956661,6391.4125
227,Switzerland,1967,5.950632797,1984.565157,166001.3438,27896.41866049763,25.0,14.056690737565756,6640.053752
228,Switzerland,1968,6.018353771,1987.400956,172890.875,28727.270210184524,25.0,14.454692760137993,6915.635
229,Switzerland,1969,6.096871032,1990.240808,181859.6563,29828.358734421727,25.0,14.987311391929678,7274.386252
230,Switzerland,1970,6.150852,1993.084717,192049.4219,31223.222717763325,25.0,15.665778003034744,7681.976876
231,Switzerland,1971,6.202949,1982.778648,201642.4219,32507.509234720448,25.0,16.39492601330476,8065.696875999999
232,Switzerland,1972,6.251288,1958.465361,209609.7813,33530.65501061542,25.0,17.120882338962858,8384.391252
233,Switzerland,1973,6.292533,1931.666501,215201.5469,34199.5102608123,25.0,17.70466601926763,8608.061876
234,Switzerland,1974,6.322013,1902.822368,215650.5938,34111.064592875715,25.0,17.926562755686355,8626.023752000001
235,Switzerland,1975,6.337025,1894.040031,198647.6719,31347.14979031959,25.0,16.550415660311664,7945.906875999999
236,Switzerland,1976,6.335974,1890.915615,198462.6875,31323.15370927974,25.0,16.565072212003358,7938.5075
237,Switzerland,1977,6.321815,1863.485783,201080.0156,31807.323624623627,25.0,17.068723525981216,8043.200624000001
238,Switzerland,1978,6.302044,1849.038561,208162.2813,33030.91525543141,25.0,17.863832562565694,8326.491252
239,Switzerland,1979,6.286915,1836.376344,213082.2344,33892.97205386108,25.0,18.456441221648124,8523.289375999999
240,Switzerland,1980,6.283832,1821.839598,219901.7031,34994.8412210893,28.0,19.208519377614987,7853.632253571429
241,Switzerland,1981,6.295925,1802.523121,220246.4688,34982.38444708283,28.0,19.407453940272,7865.945314285715
242,Switzerland,1982,6.321409,1791.421135,222061.875,35128.54096294038,28.0,19.609314792939728,7930.78125
243,Switzerland,1983,6.356745,1776.66792,224391.2969,35299.716584509835,28.0,19.868494380486048,8013.974889285714
244,Switzerland,1984,6.396134,1757.570587,228494.0781,35723.77909843665,28.0,20.325658248192255,8160.502789285715
245,Switzerland,1985,6.435424,1751.328827,232952.1563,36198.41618827291,28.0,20.669114577574934,8319.719867857142
246,Switzerland,1986,6.473044,1742.752082,246104.2031,38019.8563612421,28.0,21.81598676824424,8789.435825
247,Switzerland,1987,6.510597,1741.482459,250827.2813,38526.003268210276,28.0,22.12253305745773,8958.117189285715
248,Switzerland,1988,6.550725,1740.954956,256951.0625,39224.82816787455,28.0,22.530639309587368,9176.823660714286
249,Switzerland,1989,6.59737,1725.789018,270163.5313,40950.18640761394,28.0,23.728385092559407,9648.69754642857
250,Switzerland,1990,6.652868,1716.220875,283661.9688,42637.54651377421,28.0,24.84385729999596,10130.784599999999
251,Switzerland,1991,6.718828,1713.775239,280598.375,41762.99423054139,28.0,24.369003169231455,10021.370535714286
252,Switzerland,1992,6.792906,1723.190162,279405.2813,41131.9222288664,28.0,23.86963617592102,9978.76004642857
253,Switzerland,1993,6.868931,1719.490331,282406.4063,41113.5890431859,28.0,23.91033453458012,10085.943082142856
254,Switzerland,1994,6.938415,1741.311339,290284.0313,41837.22525965944,28.0,24.0262750966095,10367.286832142856
255,Switzerland,1995,6.995521,1720.266219,294880.9063,42152.815537255905,28.0,24.503658254569203,10531.460939285713
256,Switzerland,1996,7.038033,1696.871943,300689.8125,42723.55820156001,28.0,25.177832881146298,10738.921875
257,Switzerland,1997,7.068508,1687.45361,316279.1563,44744.825400211754,28.0,26.51618102865166,11295.684153571428
258,Switzerland,1998,7.09177,1695.534485,331690.2188,46771.14723122718,28.0,27.584898829838416,11846.079242857142
259,Switzerland,1999,7.115027,1717.400976,339004.0313,47646.20447680662,28.0,27.743203330290072,12107.286832142856
260,Switzerland,2000,7.143761,1712.743082,345696.2813,48391.355939819376,33.0,28.253715602991633,10475.644887878787
261,Switzerland,2001,7.179169,1672.850717,345013.2188,48057.542425871296,33.0,28.7279324673125,10454.946024242423
262,Switzerland,2002,7.220377,1651.258284,340602.5625,47172.40699481481,33.0,28.5675520612951,10321.289772727272
263,Switzerland,2003,7.268359,1664.540532,339838.5313,46755.88138945805,33.0,28.0893618933264,10298.137312121211
264,Switzerland,2004,7.323737,1694.953288,348590.1563,47597.30671650278,33.0,28.08178080982181,10563.338069696969
265,Switzerland,2005,7.386816,1689.970227,368297.1563,49858.7153517835,33.0,29.502718187107742,11160.519887878787
266,Switzerland,2006,7.457958,1679.238382,402434.6563,53960.43478657294,33.0,32.13387412113889,12194.989584848485
267,Switzerland,2007,7.536982,1668.870029,443562.375,58851.45738705492,33.0,35.26425447422001,13441.28409090909
268,Switzerland,2008,7.622821,1659.458979,462421.5313,60662.78236101831,33.0,36.55575891220527,14012.773675757575
269,Switzerland,2009,7.713898,1650.77879,460229.5313,59662.382274175776,33.0,36.14196077366355,13946.349433333333
270,Switzerland,2010,7.808675,1624.346382,473344.7813,60617.81048641414,33.0,37.31827839070728,14343.78125151515
271,Switzerland,2011,7.906992,1619.316913,507804.875,64222.25733882114,33.0,39.66009174809449,15388.026515151516
272,Switzerland,2012,8.008012,1603.231369,524904.4375,65547.40895742913,33.0,40.884559911220855,15906.195075757576
273,Switzerland,2013,8.108878,1582.892371,524604.4375,64695.070945696796,33.0,40.871427603650254,15897.104166666666
274,Switzerland,2014,8.206002,1575.321497,537446.5,65494.317452030846,33.0,41.57520707789265,16286.257575757576
275,Switzerland,2015,8.296775,1589.475082,560735.3125,67584.73171804707,33.0,42.520158059355516,16991.979166666668
276,Switzerland,2016,8.379917,1590.226662,571575.125,68207.73105509278,33.0,42.89182962717347,17320.458333333332
277,Switzerland,2017,8.455804,1569.530866,592403.5,70058.80221443165,33.0,44.63677888220113,17951.621212121212
278,Switzerland,2018,8.525611,1561.182797,610572.75,71616.3040983221,33.0,45.87310610643508,18502.204545454544
279,Switzerland,2019,8.591365,1556.882844,617131.8125,71831.63705650964,33.0,46.13811330334734,18700.964015151516
280,Germany,1950,68.73409731,2428.279448,352269.1563,5125.100497228018,29.0,2.110589249293032,12147.212286206895
